0.11677880000000002	71.5888519	384.6518938	981.9240692000001	1858.6562175000001	2835.8616206	4278.4830635	5963.6469869	7523.262508	9458.821437999999	
0.1293017	72.1974116	405.0897501	1006.4970547	1942.8325390999998	2893.2882497	4092.7748889	5826.0742347	7473.3282483	9896.9616797	
0.18568790000000004	80.79522109999999	377.5967191	991.0806785	1797.0834235999998	2938.1125785	4459.2533708	5400.8021239	7502.7826227000005	9664.805546399999	
0.12161439999999998	79.2536553	415.0864623	948.5743395	1901.4129196	2900.5763303999997	4224.8982965000005	5990.473986200001	7712.8510796	9397.2569051	
0.11959729999999999	70.0294466	383.8272921	1042.0853049	1801.7382172	3027.3123622999997	4014.1017388	5492.5217678	7263.2367565	9088.8787361	
0.13662660000000001	72.180246	375.2249738	1050.4744477	1971.3490616000001	2933.6231463	4340.7249708	5515.7114679	7226.8277981	9211.587116	
0.1930195	77.625931	410.6830707	983.4238883	1841.0901082999999	2910.9282122	4087.9844534	5565.1016853	7429.7774198	9160.008153899998	
0.1424122	91.00655710000001	386.150587	973.4066528	1852.7060628	2931.3150531	4177.1152483999995	5632.9810789	7429.6201289	9424.2445294	
0.12221749999999999	72.6954524	407.45526270000005	956.5651776000001	1931.966271	2925.3931529	4461.893928	5804.6003961	7364.3172844	9137.9438543	
0.13509850000000007	78.6129887	426.56910070000004	1086.13666	1942.3869492	2920.1663441	4103.387172299999	5734.9535339	7351.0549937	9301.126677999999	
