6.721229074931519e-07	5.993405807203089e-07	6.032387318555266e-07	3.2694683795853052e-06	1.054044969350798e-05	3.844282036880031e-05	0.00011457673826953396	0.00032650106004439294	0.0009191714925691485	0.001897093839943409	0.00421534851193428	0.006906186696141958	
1.95167161033775e-06	2.0952793420292437e-06	2.191077783209039e-06	1.2160632650193293e-05	3.855740214930847e-05	0.0001178004386019893	0.00028845525230281055	0.0006399860722012818	0.0017047474393621087	0.0032794878352433443	0.0063240015879273415	0.011228235438466072	
0.0008866926134411794	0.0003471991221886128	0.0003491223615128547	2.03413987159729	12.665148735046387	36.201534271240234	77.469970703125	109.3529052734375	207.78514099121094	277.6399230957031	395.67095947265625	503.0233459472656	
18.085537974039713	18.44748878479004	17.91057586669922	86.44664764404297	189.25914001464844	298.41845703125	485.7169494628906	671.6242065429688	897.9137573242188	1140.9600830078125	1474.3896484375	1672.4285888671875	
2.7590858261798226e-06	7.925264981167857e-06	8.064044777711388e-06	1.4586939811706543	9.463022232055664	22.145021438598633	48.869346618652344	74.53008270263672	124.01675415039062	165.13047790527344	250.97146606445312	303.9836730957031	
1.6869710983276794e-05	1.2796622286259662e-05	1.2841037460020743e-05	1.9396449327468872	10.122718811035156	42.954132080078125	75.74856567382812	122.38469696044922	190.9149169921875	285.0500793457031	430.7044372558594	573.2542114257812	
1.3115126660068199e-05	7.341759101109346e-06	7.186754828580888e-06	6.0540733102243394e-05	0.00023981634876690805	0.0009293107432313263	0.002260166686028242	0.006555594969540834	0.013257895596325397	0.03074198216199875	0.06272443383932114	0.1057984009385109	
1.0075702850069016e-05	5.633815362671157e-06	5.568470896832878e-06	2.7165671781403944e-05	7.604815618833527e-05	0.00018524854385759681	0.0004004113143309951	0.0007583093247376382	0.0014509562170132995	0.002495389198884368	0.0038471107836812735	0.006047006696462631	
5.47981201748371e-07	5.226169150773785e-07	5.829049882777326e-07	3.562638539733598e-06	1.2844533557654358e-05	4.461296703084372e-05	0.00015142187476158142	0.0004006531089544296	0.0008514188230037689	0.0021571237593889236	0.004424764774739742	0.0076676313765347	
4.275076688979122e-06	1.2298504771024454e-05	1.1919841199414805e-05	1.5316859483718872	9.587980270385742	33.09675216674805	75.6676025390625	123.16902923583984	209.9905548095703	321.8669128417969	377.7925109863281	515.2833251953125	
